BAIRRO;CEP;LOGRADOURO
umbara;8194050;RUA PEDRO BETEZEK
umbara;8194050;RUA MIGUEL ANGELO PELANDA
umbara;8194050;RUA PEDRO CALISTO
umbara;8194050;RUA ANA GABARDO NEGRELLI
vila-izabel;8024004;AVENIDA PRESIDENTE GETULIO VARGAS
vila-izabel;8024007;AVENIDA AGUA VERDE
vila-izabel;8024007;AVENIDA IGUACU
vila-izabel;8024008;LARGO LUIZ CAVICHIOLO II
vila-izabel;8024039;TRAVESSA ERNESTO LUIZ DE OLIVEIRA
vila-izabel;8024040;RUA JULIO FLEMING
vila-izabel;8024041;RUA BERNARDO LEINIG
vila-izabel;8024048;RUA ESTADO DE ISRAEL
vila-izabel;8024049;RUA FRANCISCO ZANDONA
vila-izabel;8024050;LARGO AUGUSTO ICKERT
vila-izabel;8024060;JARDINETE SERGIO VERGES
vila-izabel;8024066;RUA ARY FLORENCIO GUIMARAES
vila-izabel;8032000;RUA CORONEL OTTONI MACIEL
vila-izabel;8032001;RUA EURIDES CUNHA
vila-izabel;8032002;RUA AGOSTINHO NAREZI
vila-izabel;8032003;RUA PROFESSOR GUIDO STRAUBE
vila-izabel;8032004;RUA PROFESSOR ALVARO JORGE
vila-izabel;8032005;RUA PROFESSOR DARIO VELOSO
vila-izabel;8032006;RUA DORIVAL PEREIRA JORGE
vila-izabel;8032007;RUA PROFESSOR SEBASTIAO PARANA
vila-izabel;8032008;RUA ACYR SANTOS
vila-izabel;8032009;RUA PROFESSOR ULISSES VIEIRA
vila-izabel;8032021;RUA GUARARAPES
vila-izabel;8032022;RUA CANDIDO XAVIER
vila-izabel;8032023;RUA VEREADOR DINO GASPARIN
vila-izabel;8032024;RUA GUAIANAZES
vila-izabel;8032026;RUA BOROROS
vila-izabel;8032027;RUA PARINTINS
vila-izabel;8032029;RUA TAMOIOS
vila-izabel;8032031;RUA TABAJARAS
vila-izabel;8032032;RUA PEDRO COLLERE
vila-izabel;8032032;PRACA ANTONIO GUNHA
vila-izabel;8032033;RUA PROFESSOR DOUTOR PEDRO RIBEIRO MACEDO DA COSTA
vila-izabel;8032034;RUA WENCESLAU GLASER
vila-izabel;8032035;RUA ABEL DA SILVA ALMEIDA
vila-izabel;8032036;PRACA PEDRO GASPARELLO
vila-izabel;8032039;RUA CLEMENTE CASIMIRO PUPPI
vila-izabel;8062001;AVENIDA REPUBLICA ARGENTINA
vista-alegre;8081016;RUA HENRI DUNANT
vista-alegre;8081016;RUA DOUTOR ROBERTO BARROZO
vista-alegre;8081017;RUA JOSE ANTONIASSI
vista-alegre;8081018;AVENIDA ALBINO RASCHENDORFER
vista-alegre;8081019;PRACA DOUTOR JOAO CARLOS HARTLEY GUTIERREZ
vista-alegre;8081020;RUA DO AMAPA
vista-alegre;8081021;RUA GASPAR CARRILHO JUNIOR
vista-alegre;8081022;RUA GUMERCINDO MARES
vista-alegre;8081023;RUA MANOEL JOSE ADOR
vista-alegre;8081024;RUA VERGINIA BRESSAN
vista-alegre;8081025;RUA ENGENHEIRO ROMULO GUTIERREZ
vista-alegre;8081026;RUA JEREMIAS LISSA
vista-alegre;8081027;RUA CARLOS BENETTI
vista-alegre;8081028;RUA ANDRE ZANETTI
vista-alegre;8081029;RUA DOM JOAO BRAGA
vista-alegre;8081030;RUA ARTHUR LEINIG
vista-alegre;8081031;RUA CARLOS RAZERA
vista-alegre;8081031;JARDINETE PROFESSOR BENEDITO NICOLAU DOS SANTOS FILHO
vista-alegre;8081032;RUA IRMA TECLA
vista-alegre;8081033;RUA DEPUTADO CHAFIC CURI
vista-alegre;8081034;RUA VICTORIO VIEZZER
vista-alegre;8081034;AVENIDA MANOEL RIBAS
vista-alegre;8081035;RUA JACOB WELLNER
vista-alegre;8081036;RUA DOUGLAS HAQUIM
vista-alegre;8081037;JARDINETE DEPUTADO LADISLAU LACHOWSKI
vista-alegre;8081038;JARDINETE LOTARIO SEIFERT
vista-alegre;8081039;RUA DOUTOR JORGE MATHIAS JUNIOR
vista-alegre;8082000;RUA BATISTA PESSINE
vista-alegre;8082001;RUA JOAO TSCHANNERL
vista-alegre;8082002;RUA ANTONIO COSTA
vista-alegre;8082003;RUA KALIL ANTONIO FARRAN
vista-alegre;8082004;RUA CAETANO MUNHOZ DA ROCHA FILHO
vista-alegre;8082005;RUA ELIAS JOAO ZARUCH
vista-alegre;8082006;RUA ANNA GARCIA DA SILVA
vista-alegre;8082007;RUA SANTA CECILIA
vista-alegre;8082008;RUA WOLFGANG MOZART
vista-alegre;8082009;RUA BEETHOVEN
vista-alegre;8082010;RUA RICHARD WAGNER
vista-alegre;8082011;RUA RICHARD STRAUSS
vista-alegre;8082012;RUA MENDELSSOHN
vista-alegre;8082013;RUA SCHUMANN
vista-alegre;8082013;JARDINETE ALINE DE SOUZA THOMASZECK
vista-alegre;8082014;RUA JOHANN SEBASTIAN BACH
vista-alegre;8082015;RUA WEBER
vista-alegre;8082016;RUA SCHUBERT
vista-alegre;8082017;PRACA JACOB P. BITTENCOURT
vista-alegre;8082018;RUA NICCOLO PAGANINI
vista-alegre;8082018;RUA LAUDELINO RAMOS
vista-alegre;8082019;RUA FREDERIC CHOPIN
vista-alegre;8082020;RUA FRANCISCO SCHAFFER
vista-alegre;8082021;RUA PIANISTA LUIS THOMASZECK
vista-alegre;8082022;RUA ENGENHEIRO ROBERTO GUILHERME PEREIRA LEITE
vista-alegre;8082023;RUA GIACCHINO ROSSINI
vista-alegre;8082024;RUA EUGENIO FERDINANDO LAUER
vista-alegre;8082025;RUA FAUSER ABDO CALIL
vista-alegre;8082026;RUA ENGENHEIRO ROMULO GUTIERREZ
vista-alegre;8082027;RUA BRUNO SCHAFFER
vista-alegre;8082028;RUA CARLOS LEINIG JUNIOR
vista-alegre;8082029;RUA HIGINO MAZZAROTTO
vista-alegre;8082030;RUA DOUTOR OTTO ERNESTO BLUME
vista-alegre;8082031;RUA JOAO CARLOS PEDROSA
vista-alegre;8082032;RUA ANTONIO GRADE
vista-alegre;8082033;RUA MIGUEL TSCHANNERL
vista-alegre;8082034;RUA ANTONIO GRUBA
vista-alegre;8082035;RUA RAFAEL VECHIONE
vista-alegre;8082036;RUA BARAO DE STUDART
vista-alegre;8082037;RUA MAJOR VIRGOLINO ESMANHOTTO
vista-alegre;8082038;RUA DEPUTADO JOAO FERREIRA NEVES
vista-alegre;8082039;RUA MARIA LUIZA SBALQUEIRO DECONTO
vista-alegre;8082040;RUA FREI CONSTANTINO GOZZO
vista-alegre;8082041;RUA PROFESSOR DARIO GARCIA
vista-alegre;8082041;RUA VIA DEL MOLINO
vista-alegre;8082042;RUA FRANCISCO MAY
vista-alegre;8082043;RUA VEREADOR ANTENOR PAMPHILO DOS SANTOS
vista-alegre;8082044;RUA TENENTE MANOEL JOSE DOS SANTOS
vista-alegre;8082045;RUA CORONEL ROBERTO MULLER
vista-alegre;8082046;RUA PROFESSOR JOAO MANOEL MONDRONE
vista-alegre;8082047;RUA DEPUTADO JOSE HOFFMANN
vista-alegre;8082048;RUA DONA HERMINIA LUPION
vista-alegre;8082049;RUA ELIAS CARAZZAI
vista-alegre;8082050;RUA ARISTIDES FERREIRA DE ANDRADE
vista-alegre;8082050;RUA SELENE DO AMARAL DI LENNA SPERANDIO
vista-alegre;8082051;RUA OLIMPIO SOTTO MAIOR SOBRINHO
vista-alegre;8082052;RUA JULIO GRAF
vista-alegre;8082053;RUA INGLES DE SOUZA
vista-alegre;8082053;JARDINETE ARTHUR LUIZ PEREIRA DE LACERDA
vista-alegre;8082054;RUA EMILIO BORDENOSKI
vista-alegre;8082055;RUA ESTEFANO JOUCOSKI
vista-alegre;8082056;RUA MANOEL AMALIO DE SOUZA
vista-alegre;8082057;RUA COMENDADOR DAVID DOS SANTOS PACHECO
vista-alegre;8082058;RUA IZIDORO CHANOSKI
vista-alegre;8082059;RUA JOSE CASAGRANDE
vista-alegre;8082059;RUA VIA FIRENZE
vista-alegre;8082060;RUA PEDRO VIRIATO DE SOUZA
vista-alegre;8082061;RUA MAXIMO PINHEIRO LIMA
vista-alegre;8082062;RUA ODILON LUSTOSA RIBAS
vista-alegre;8082063;RUA DEPUTADO RIVADAVIA VARGAS
vista-alegre;8082064;RUA ERMELINO MARIANO RIBAS
vista-alegre;8082065;RUA OSVALDO ANDRZEJEWSKI
vista-alegre;8082066;RUA ANNA SCHAFFER WEIGERT
vista-alegre;8082067;PRACA JORNALISTA JOSE WANDERLEY DIAS
vista-alegre;8082069;RUA ANTONIO ZAMARIAN
vista-alegre;8082070;PRACA FORTUNATO VELEDA BERMUDEZ
vista-alegre;8202004;RUA OLYMPIO TROMBINI
vista-alegre;8210001;RUA LUIZ LEDUC
vista-alegre;8210002;RUA BOGUMIL RADOMSKI
vista-alegre;8210003;RUA GUILHERME ALBERTO HELLMUTH SEYER
vista-alegre;8210004;RUA ALIPIO LEDUC DOS SANTOS
vista-alegre;8210005;RUA ITALIA GIAMPOLI AMATUZZI
vista-alegre;8210006;RUA VITORIO SBALQUEIRO
vista-alegre;8210006;RUA VIA VICENZA
vista-alegre;8210007;RUA JOSE INGENIEROS
vista-alegre;8210008;RUA JOAQUIM GONCALVES LEDO
vista-alegre;8210009;RUA PROFESSOR OSVALDO KOHATSU
vista-alegre;8210010;RUA JOSE ABENTIN
vista-alegre;8210011;RUA WILLIAN WALTER ATKINSON
vista-alegre;8210012;RUA FREI VALENTIN HELLA
vista-alegre;8210012;RUA NADZIEJA KOZIOL
vista-alegre;8210013;RUA PAPA JOAO PAULO I
vista-alegre;8210014;RUA JOSE HELLA
vista-alegre;8210015;RUA JOSE AUGUSTO DOS SANTOS
vista-alegre;8210016;RUA JEFFERSON CESAR
xaxim;8163050;RUA IRMA FLAVIA BORLET
xaxim;8163050;RUA CARMEN GORSKI CAMARGO
xaxim;8163051;RUA JOAQUIM FRANCISCO BUENO
xaxim;8163051;RUA WALDEMAR KOST
xaxim;8169020;RODOVIA BR-116
xaxim;8169030;RODOVIA BR-116
xaxim;8169031;RODOVIA BR-116
xaxim;8171000;RUA FRANCISCO DEROSSO
xaxim;8171001;RUA JOSE REBELATO
xaxim;8171002;RUA AFFONSO REBELLATO
xaxim;8171003;RUA SAO JORGE
xaxim;8171003;TRAVESSA ANTONIO DO ROSARIO
xaxim;8171004;RUA ALFREDO PIRES FURIATTI
xaxim;8171005;RUA OCTACYR REINALDO MION
xaxim;8171006;RUA WALDEMAR HENRIQUE EHLKE
xaxim;8171007;RUA MAX SCHRAPPE
xaxim;8171008;RUA ANTONIO FLORIANO FILHO
xaxim;8171009;RUA VITOR STEC
xaxim;8171010;RUA ANDRE FERREIRA CAMARGO
xaxim;8171010;RUA LEONORA CORREA SKREPEC
xaxim;8171011;RUA TENENTE OLDERICO GABARDO
xaxim;8171012;RUA ANTONIO REBELATTO
xaxim;8171013;RUA ELISIO GABARDO
xaxim;8171014;RUA INNOCENTE REBELLATO
xaxim;8171015;RUA ULISSES GAVAZZONI
xaxim;8171016;RUA HUMBERTO HIGINO PAROLIN
xaxim;8171016;RUA PALMIRA DOS SANTOS
xaxim;8171017;RUA MENINO JESUS
xaxim;8171018;RUA PEROLA
xaxim;8171019;RUA DOM JOSE MARELLO
xaxim;8171020;RUA SEIRO NAKAMURA
xaxim;8171021;RUA ANA APARECIDA LOPOS CANET
xaxim;8171022;RUA JOSE PETROSKI
xaxim;8171023;RUA JOSE ADER
xaxim;8171024;RUA VEREADOR OSWALDO NASCIMENTO BITTENCOURT
xaxim;8171025;RUA PROFESSOR LEONEL MORO
xaxim;8171026;RUA LUIZ RENATO MOCELLIN
xaxim;8171027;RUA HERMINIA ZANETTI
xaxim;8171028;RUA ARCENDINO ROSA NEVES
xaxim;8171029;RUA ADAO NIVALDO DE OLIVEIRA
xaxim;8171030;RUA HELCIO DA CUNHA AJUZ
xaxim;8171031;RUA JOAO MACHADO
xaxim;8171032;RUA SANTO GARBUIO
xaxim;8171033;RUA ARNALDO GABARDO
xaxim;8171034;RUA CATARINA GABARDO
xaxim;8171035;RUA JORGE DE POLI
xaxim;8171036;RUA VICENTE NICOLAU KOPYTOWSKI
xaxim;8171036;RUA PEDRO GABARDO
xaxim;8171037;RUA CRISTIANO STROBEL
xaxim;8171038;RUA HIPOLITO DA COSTA
xaxim;8171039;PRACA ENGENHEIRO GIL REINALDO GLASER
xaxim;8171040;RUA ERICO ANDRETTA
xaxim;8171041;RUA EMILIA ANDRETTA
xaxim;8171042;RUA CORONEL LUIZ JOSE DOS SANTOS
xaxim;8171043;RUA JACOB ROMANICHEN
xaxim;8171044;RUA PEDRO MIQUELISSA
xaxim;8171045;RUA JOSE BRUM
xaxim;8171046;RUA JOAO EUGENIO BAPTISTA
xaxim;8171047;RUA JOAO CLIMACO DE OLIVEIRA
xaxim;8171048;RUA MOACIR POTIER
xaxim;8171049;RUA ANTONIO ADILSON NEVES
xaxim;8171049;RUA ENEAS DE ALMEIDA EIDAM
xaxim;8171049;RUA NENO GRANDE
xaxim;8171049;RUA PROFESSORA CHRISTINA JANISKI ANTONIACOMI
xaxim;8171050;RUA JOAO MARIA TIGRINHO MIQUELASSO
xaxim;8171050;RUA JOAQUIM FRANCISCO BUENO
xaxim;8171051;PRACA IMER COLLARES MARQUES
xaxim;8171052;RUA PASTOR JOSE PINHEIRO DE LACERDA
xaxim;8171053;RUA DUILIO DIAS
xaxim;8171054;RUA FREDERICO LAMPE
xaxim;8171055;RUA ALVARO BELLO SOVINSKI
xaxim;8171056;PRACA PADRE MARIO TESIO
xaxim;8171057;RUA GILMAR JOSE CARNEIRO
xaxim;8171058;JARDINETE ZELINDA FANINI SCHIER
xaxim;8171059;RUA MARIA DA LUZ ROCHA BELAO
xaxim;8171060;RUA JOSE VENDRAMETTO
xaxim;8171060;RUA FRANZ HIEBERT
xaxim;8171061;RUA ANTONIO BERTAZONI
xaxim;8172000;RUA FRANCISCO DEROSSO
xaxim;8172001;RUA LEONCIO LOPES CORTIANO
xaxim;8172002;RUA LAURO TAVARES RODRIGUES
xaxim;8172003;RUA CORONEL JOSE LEAL FONTOURA
xaxim;8172004;RUA JORGE WENDLER
xaxim;8172005;RUA OSNI SILVEIRA
xaxim;8172006;RUA MIGUEL JOSE GREIN
xaxim;8172007;RUA GENERAL THEODORICO GONCALVES GUIMARAES
xaxim;8172007;RUA PETER HEINRICHS
xaxim;8172008;RUA JOSE DALNEGRO
xaxim;8172009;RUA SEBASTIAO ROSA LIMA
xaxim;8172009;JARDINETE VOLMAR ANTONIO DAROIT
xaxim;8172010;RUA ARINO BUCHMANN
xaxim;8172011;RUA CLARA TEDESCO
xaxim;8172012;RUA JOAO MARIA CARNEIRO
xaxim;8172013;RUA ELIZEU FARIA
xaxim;8172014;RUA CRISTIANO STROBEL
xaxim;8172015;RUA HEINRICH LOWEN
xaxim;8172016;RUA INACIO MARTINS
xaxim;8172017;RUA IJUI
xaxim;8172017;RUA ELISA DUCK WARKENTIN
xaxim;8172018;RUA WALDEMAR LOUREIRO CAMPOS
xaxim;8172019;RUA TAPIRA
xaxim;8172019;RUA MONICA GROCHOWSKI
xaxim;8172020;RUA UBIRATA
xaxim;8172021;RUA VITORINO
xaxim;8172021;RUA REGINA BONATO
xaxim;8172022;RUA JOAO WINTER
xaxim;8172038;RUA KONRAD KUNO FRANK
xaxim;8172039;RUA ALCEBIADES MERLIN
xaxim;8172040;RUA LEOPOLDO KOJARSKI
xaxim;8172041;RUA NILSON TRINKEL
xaxim;8172042;RUA PEDRO MOREIRA CARDOSO
xaxim;8172043;RUA JOAO MARTINS DA SILVA FILHO
xaxim;8172044;RUA ADILIA ALVES BETENHEUSER
xaxim;8172045;RUA DOUTOR DOMICIO COSTA
xaxim;8172046;RUA GUILHERME NIEVOLA
xaxim;8172047;RUA FRANCISCO CASTILHO FILHO
xaxim;8172048;RUA ELZA DE LARA ZANELATTO
xaxim;8172049;RUA ENCARNACAO DOLORES ALBACETE
xaxim;8172098;RUA FRANCISCO DEROSSO, 2560 LOJA 4
xaxim;8181000;RUA PRIMEIRO DE MAIO
xaxim;8181001;RUA ENGENHEIRO WLADISLAU DEC
xaxim;8181001;PRACA NELSON SATENARSKI MONTEIRO
xaxim;8181002;RUA CLAUDIO TODISCO
xaxim;8181003;RUA ZEFERINO DA COSTA
xaxim;8181004;RUA RODOLFO AMOEDO
xaxim;8181005;RUA JOAQUIM THEODORO PORTUGAL
xaxim;8181006;RUA CARMEM MIRANDA
xaxim;8181006;PRACA BRASILICA DOS SANTOS MUNIZ
xaxim;8181007;RUA ERNEST HEMINGWAY
xaxim;8181008;RUA ODENIR SILVEIRA
xaxim;8181009;RUA JORGE DANIEL CORDEIRO
xaxim;8181010;RUA CARLOS PISANI
xaxim;8181011;RUA DOLORES DURAN
xaxim;8181012;RUA JOAO PEDRO LUCCA
xaxim;8181013;RUA MAHATMA GANDHI
xaxim;8181014;RUA BARAO DE SANTO ANGELO
xaxim;8181015;RUA OMAR RAYMUNDO PICHETH
xaxim;8181016;RUA EDMUNDO DE AMICIS
xaxim;8181017;RUA ESTEVAM MONASTIER
xaxim;8181018;RUA FRANCISCO ALVES
xaxim;8181019;RUA BATISTA DA COSTA
xaxim;8181020;RUA LAMARTINE BABO
xaxim;8181021;RUA ALFERES PEDRO MAGNO DE BARROS
xaxim;8181022;RUA AUGUSTO MUELLER
xaxim;8181023;RUA TORQUATO TASSO
xaxim;8181024;RUA RUDYARD KIPLING
xaxim;8181025;RUA ANTONIO RIBEIRO MACEDO
xaxim;8181026;RUA EMBAIXADOR JOSE CARLOS DE MACEDO SOARES
xaxim;8181027;RUA OTHONIEL TABORDA REINHARDT
xaxim;8181028;RUA HERMENEGILDO BONAT
xaxim;8181029;RUA CHRISTIANO SCHMITZ
xaxim;8181030;RUA DESEMBARGADOR JOAO ANTONIO DE BARROS JUNIOR
xaxim;8181031;RUA ARTHUR EUCLIDES DE MOURA
xaxim;8181032;RUA JOAO NICOLETTI DAROS
xaxim;8181033;RUA JOAO CHAVES
xaxim;8181034;RUA CAPITAO DOUTOR ANTONIO JOSE
xaxim;8181035;RUA INACIO JOSE DE ALVARENGA PEIXOTO
xaxim;8181036;RUA OTAVIANO DE ALMEIDA ROSA
xaxim;8181037;RUA ANIBAL REQUIAO
xaxim;8181038;RUA DESEMBARGADOR ESTANISLAU CARDOSO
xaxim;8181039;RUA DOUTOR LEOCADIO CISNEIROS CORREA
